TimeIndex,Mean,SEM,SmoothedMean,SmoothedSEM
403,33932.9948197473,4361.08871569058,33816.4568941098,4493.50479357687
404,33943.4956619343,4220.82084972901,33807.6519921745,4494.0088290639
405,34051.4121874249,4318.48533944846,33798.6026813347,4494.40738751991
406,33828.4608943326,4341.10792323987,33789.4000615241,4494.93016440826
407,34135.9241263877,4425.66287395057,33780.4999327014,4495.70979198725
408,34132.7227632552,4404.98220491504,33771.123164858,4495.29100724418
409,34191.5919471517,4490.56883573299,33760.2810192277,4495.22498550356
410,34293.2531834827,4516.68184234657,33749.8188867787,4494.89643906716
411,34464.0909612546,4592.08959763357,33739.4460462297,4494.46483645559
412,34425.480038413,4634.77288179924,33729.7301551919,4492.9093881006
413,34546.2375157524,4631.73241492722,33720.7525707007,4490.44769747945
414,34749.6090205371,4644.20321728071,33711.8818250442,4488.25955472196
415,34749.0296480109,4603.29767331552,33703.5548244993,4485.45265978046
416,34733.0647643306,4589.85284149972,33696.2325964124,4481.85991613314
417,34548.789673788,4628.99812083435,33689.7327389394,4476.51853389225
418,34567.4004687611,4616.53162556317,33680.7239002778,4471.51378662031
419,33962.6134559399,4879.2568036446,33670.9920801034,4466.80508178332
420,33856.4480990882,4876.28462004288,33660.6708945673,4462.17391105384
421,33698.9256397995,4913.39485286187,33650.7799736091,4457.65670299972
422,33694.2904056083,4909.80134944137,33640.3419341191,4453.39875322626
423,33628.2921178941,4856.24294106958,33629.5156457675,4449.44690180152
424,33650.2692573885,4706.12036348948,33619.0022189025,4445.52161942708
425,33634.5824244449,4658.17383372012,33609.2329697157,4442.57476894713
426,33869.6887359074,4476.50769200794,33600.8256217953,4438.85503603471
427,33759.0366922718,4550.87021681741,33592.8136341676,4435.04740994033
428,33977.2222922181,4370.24486269982,33585.4028646748,4431.26582437621
429,34019.5549154787,4362.63770398425,33579.2602572248,4426.7269148959
430,34203.0234174287,4279.82325598129,33573.3039284686,4423.02306478134
431,34278.7338223949,4261.30739899153,33566.6858676596,4419.26383761934
432,34353.023201217,4268.76302652193,33557.552607262,4416.52215830665
433,34349.1706777897,4309.00772973111,33546.3765029747,4415.37157472415
434,34523.596273685,4354.15754660105,33534.9968023292,4414.04481695686
435,34503.1779020979,4432.90102724182,33525.4053137191,4412.44119986228
436,34565.6872618172,4346.37499972948,33515.1137915684,4410.95667272121
437,34632.1356059482,4335.00212187742,33504.8064424252,4409.0499611874
438,34345.2856051798,4331.66257227423,33494.7877263674,4407.32496501526
439,34201.1713520898,4425.99981958784,33484.03439892,4404.92650878874
440,34139.5790855545,4427.97032601831,33472.5491863113,4402.68365214361
441,34386.1510934963,4411.43886873651,33461.7934979193,4399.21053004718
442,34426.0497376975,4317.24775033057,33450.5002904307,4396.55056887019
443,34297.4132973526,4395.01278262389,33439.8503371778,4393.80612037221
444,33988.8652578213,4435.99691860218,33429.6098703579,4391.61604386302
445,34073.9446857421,4452.07253939686,33419.8621812113,4389.19275732279
446,33242.5469397987,4877.30415620365,33412.8624418276,4385.73261093651
447,33218.0259758612,4822.30282115096,33407.1154754051,4381.85213355843
448,33015.6549722424,4828.49022376755,33401.1424203696,4378.38003860098
449,32982.5267392005,4850.21820439039,33394.3962035132,4375.0064962965
450,33032.0705163061,4766.71003104421,33389.2382580269,4370.63833033778
451,33334.6435823286,4665.19430022846,33384.551954517,4366.12898365579
452,32996.5682005407,4660.05134372641,33379.3171952347,4361.36955182649
453,33235.2886836812,4519.24703251181,33374.0750863,4356.10453765068
454,33336.4219083045,4247.78063850891,33370.1474719555,4350.82502657699
455,33335.2796548005,4134.85596975264,33367.1767753585,4345.746507731
456,33537.5792558473,4213.47009798931,33363.7703076279,4340.95202835975
457,33457.8684410577,4062.59517628564,33358.3276780998,4335.98289590751
458,33692.1804202796,4204.65061068349,33353.5071108572,4330.6333288461
459,33863.6879249033,4388.57499896641,33348.6097411881,4325.50019783587
460,33829.8378489965,4310.79059468479,33344.165752328,4320.05203102756
461,33821.3776327135,4325.20584487975,33339.3473233903,4314.7457605543
462,33665.9733032177,4314.11270940277,33333.9755957063,4308.31875412518
463,33598.9439547371,4206.03897616493,33328.1495367777,4301.91473427745
464,33658.4507536797,4214.41286580239,33316.2870688519,4296.14446561428
465,33558.7384030852,4219.1756268753,33303.8524908666,4290.35101535449
466,33562.5679807685,4199.0020264297,33291.4872089538,4283.89102994639
467,33317.186380351,4357.58281815484,33278.4201379935,4278.4187216376
468,33516.0142690655,4220.54644736778,33264.9007528448,4273.57387170178
469,33667.6210167552,4123.7370098316,33250.3764330967,4268.45881779511
470,33906.3688330736,3882.02754258012,33236.2374232609,4262.89621481357
471,33565.9322380729,3375.17080678232,33224.2508343172,4258.70826531365
472,32867.5648662094,2850.57839937764,33211.5524127119,4254.91390120195
473,32989.6300628839,2797.79934933665,33198.535250182,4251.77614827182
474,32948.033684708,2599.65625787039,33186.13824302,4248.22749785583
475,32827.7538886945,2705.54381734146,33174.355400698,4245.05696444113
476,32865.5270568179,2610.36685968785,33163.0433215641,4241.86797642404
477,32060.6789586723,3612.9624937903,33151.3313710225,4238.56395926409
478,32282.5701213224,3294.22954498201,33140.5894862156,4235.41859877633
479,32395.0072716256,3279.09510982441,33130.1501924611,4232.41036276975
480,32674.663183324,3079.5904986949,33120.3129187522,4228.89001600837
481,32639.2611331346,3068.40639742584,33111.1371774979,4225.34496655588
482,32498.5364680616,2917.41910813671,33101.6370577735,4221.69491607021
483,32043.3689700863,2527.42166358519,33091.5664717019,4218.53542239518
484,32121.5003408908,2452.42560839687,33080.4746312966,4216.63915547101
485,32236.7907740485,2350.70770461697,33071.9165800997,4215.27753699026
486,32258.6189584705,2341.67663858749,33062.5363348564,4214.92133531828
487,32561.7107557404,2516.72475388743,33053.265284003,4214.24509849468
488,32639.7607404829,2481.91838953223,33044.3181817539,4213.04930910417
489,32934.6089762144,2610.32099360616,33036.1087395009,4209.97298162849
490,32881.1086738051,2552.90169702221,33027.0376828266,4207.36538768286
491,33075.6180924211,2772.85416910253,33013.245069519,4205.731275685
492,33246.134660128,2847.20721495052,33000.2873166243,4203.25784640951
493,33476.9529461378,2992.08233676138,32987.7240081075,4200.71401336904
494,33545.9836820234,2995.39349331401,32975.5650936237,4197.71722644553
495,33555.3539041371,3076.50730299525,32964.3149224747,4194.25128831667
496,33450.2036323879,3121.19994327087,32952.7698116741,4190.60778788807
497,33437.7940061877,3071.84046058367,32943.8887915984,4186.53714628025
498,33131.9501432806,3292.33705353902,32935.2353482731,4182.52831004126
499,33108.1247038947,3303.93377578362,32925.2168297019,4177.32070921006
500,32996.2051686422,3550.35384240125,32914.9194493814,4172.81302750971
501,33162.1862433574,3533.66344298515,32905.2321872262,4167.51523109552
502,33406.7474881726,3592.24031654887,32894.7088491282,4162.21699153349
503,33480.0551473774,3572.39600859479,32884.1049178605,4157.11512631281
504,33630.4810841996,3560.98872424822,32872.7294943942,4151.89485178357
505,33653.9974194755,3528.50334035886,32861.3672101628,4146.51311348075
506,33542.9305645811,3421.21624052601,32849.9029251306,4141.5406534797
507,33269.3539118896,3553.39546884199,32837.5216619832,4137.00810561687
508,33186.0723316866,3536.1627701823,32826.2016107132,4132.88946433326
509,33019.4407123981,3568.77374980201,32815.4979377804,4128.78154988617
510,33016.3574121499,3514.70146720344,32805.8139466129,4124.80519974328
511,33092.7305254929,3521.77223792028,32796.2783865945,4120.95451653258
512,32995.1649566174,3417.3223829034,32786.6599645783,4117.05720139462
513,32966.1711532385,3354.10362318778,32776.5840333235,4113.50308789439
514,32778.7222220486,3264.04238802036,32766.6071726899,4109.8579186436
515,32859.4769925884,3341.32594098879,32756.4211072331,4106.18276925104
516,32887.1926498637,3426.44586113277,32745.4386500403,4102.84100616905
517,32871.8224739726,3326.36490992775,32734.2903418598,4099.20648696105
518,32791.8828857752,3475.55241670484,32722.7610892715,4095.57734052195
519,32627.9625498237,3527.54467222561,32710.5890839673,4091.90871338885
520,32768.4752605461,3664.69980959109,32698.471665326,4088.33531609468
521,32443.767704057,3766.10623536992,32686.3227671847,4085.08066861384
522,32559.7825974621,3750.3182209188,32674.4892043326,4082.00368243399
523,32671.8450178905,3822.07702679656,32663.0585579527,4078.77171720059
524,32909.5466847476,3708.56513523602,32651.7151853294,4075.31763962857
525,32887.6910896137,3585.74261276973,32639.8605523627,4071.6103538242
526,32999.2895380562,3607.93231310196,32627.3432949734,4067.6194636079
527,33231.5012065989,3611.17280188974,32614.6638598075,4063.30321777045
528,33040.242258098,3813.12972665771,32601.4907663355,4058.89802986486
529,32967.9710810483,3777.05898003534,32588.60560283,4054.09758607831
530,32967.8580417565,3592.09186403737,32576.6247477337,4049.65640571094
531,32605.0903314661,3441.2945069402,32564.8240039506,4044.96485450431
532,32489.3347373284,3440.39655286191,32552.8855267847,4040.02446666501
533,32563.2428321256,3811.64907598072,32541.1451919439,4035.22920886913
534,32314.8727084508,3976.83003239853,32529.4527792986,4030.4784313034
535,32513.5950100726,3766.32231890243,32517.811985946,4026.14225326015
536,32610.3807191925,3565.53345170039,32505.0180573126,4021.35579980765
537,32469.5267579551,4099.52943552585,32495.1067439029,4016.84806081374
538,32576.8477697682,4098.55876766115,32486.1652239887,4012.29550521162
539,32648.2701165161,3812.61551604997,32476.8630486074,4007.45504600947
540,32706.7867529308,3630.93201719979,32467.8098405471,4002.55852490577
541,32505.2030934244,3498.26068452889,32459.1813656161,3997.30605943388
542,32426.0681619707,3504.22482144744,32450.3249759538,3991.80375003809
543,32196.9473768243,3529.83415834574,32441.0132815693,3986.35056126394
544,32611.9735046321,3250.95822573921,32432.0659133568,3980.79232105532
545,32693.5770453967,3191.75935711412,32422.2398995026,3975.18781517387
546,30984.2011807371,4674.4331073625,32411.3152690903,3969.19592999968
547,31252.8399654087,4456.31073933701,32397.1399542094,3962.72287378926
548,31150.9390595663,4529.26603474327,32382.3940078979,3955.79919180489
549,31574.5189305694,4126.83115727756,32368.3791320235,3948.63920185858
550,31611.2147333782,3850.83540017088,32353.0552918534,3942.18666578939
551,31761.9512079446,3784.25834137319,32337.6033266399,3935.48996926989
552,31646.2206178527,3795.10201388521,32322.6757783999,3929.40820910453
553,31956.3430227196,3763.88724941067,32309.1030430108,3923.52989086923
554,31678.5638792706,3793.54269646121,32296.0367808438,3917.69259061341
555,31799.9345393065,3826.28091634108,32286.0926359344,3912.46746082164
556,31408.1404510367,3809.48227872395,32275.2059330499,3907.92013025101
557,31223.7947795652,4100.59335711918,32264.7877785573,3903.74244750891
558,30485.8296797516,4534.23597385939,32254.9502129645,3899.93107420368
559,30344.4158619019,4606.90810206781,32244.9707714454,3896.04429180242
560,30205.9015330226,4943.93565460626,32235.7269287881,3891.89603562745
561,30199.5262922058,5023.06949365606,32226.4709024094,3886.5609742269
562,30190.1590765599,5015.91529700588,32216.1726210342,3880.79336485035
563,30173.8227302665,5002.61443092889,32206.173137993,3875.00838400032
564,30484.5381778678,4725.67076257513,32196.1276057622,3869.60417871285
565,30586.6503423932,4764.88946941129,32185.5680436164,3864.16296430724
566,31038.5844484973,4473.47023878879,32175.3350797333,3858.82512238505
567,31138.8848329566,4482.21294287344,32164.8598621792,3853.77693549041
568,31109.5219459825,4264.26493343578,32154.0867182873,3848.71357673573
569,31117.0086854123,4209.81825902648,32143.4461498885,3843.29457051293
570,30828.819558804,3927.58526210796,32132.8922059331,3837.55270712202
571,31081.0464484863,4002.19957165481,32123.14713758,3831.45011269845
572,31233.333787553,4122.43933295363,32113.2358561274,3825.09230037082
573,30943.4585895953,4115.52679275681,32101.8752724739,3817.6194744426
574,31251.0099500528,4445.32047204334,32091.0930743085,3810.26801666161
575,31406.8756117964,4481.30861434991,32080.7526915563,3803.10188498962
576,31386.1567080916,4480.1637429995,32069.9999402002,3795.91293187657
577,31550.765788933,4541.2346023773,32057.9873730317,3788.5578784089
578,31477.1762544568,4482.68003727338,32046.5175079495,3781.13491210361
579,31747.4615088138,5064.83995385033,32035.6417181345,3775.12409590636
580,31761.7621305409,5032.77687908235,32024.7255428497,3770.30675640881
581,31835.0492620176,4982.12346679133,32014.3553569274,3766.08984423244
582,31833.51828377,5016.10654649691,32004.4912054699,3762.03871741436
583,31825.2269639602,4996.39989501722,31995.4756821264,3758.31113149243
584,31880.240910868,5034.13961740994,31986.7777930518,3754.39448477877
585,31957.5657785152,5097.69679216686,31979.2746052523,3749.78646418753
586,31782.0369089162,4597.49077195572,31971.0995269166,3744.88163272049
587,31324.340061665,4810.05129130363,31963.9053941173,3740.36467108808
588,31369.4749822606,4724.85270392688,31956.080175793,3735.69867523529
589,31401.9419447312,4724.32493977626,31948.7986765426,3731.22319354386
590,31690.9229747852,4364.14525888676,31941.1784642767,3726.85510186712
591,31954.6561098827,4072.08234654727,31934.0647563389,3722.79085710599
592,32002.7014697005,4061.67563716707,31928.4956955337,3719.24612335978
593,32469.9148533764,3754.78684772044,31922.9793780704,3716.08053005672
594,32844.2268824968,3531.60399064265,31917.0597232933,3713.64064870725
595,32916.548824592,3153.12026335232,31911.6809642075,3710.96266679492
596,31793.3458625407,2936.63608610689,31905.9263864331,3707.98311207585
597,31606.81811328,2944.6882114396,31901.1480020887,3704.49033016226
598,31501.3844074826,2941.67018793176,31898.9407937314,3700.03848585857
599,31587.9854163005,2915.32280501565,31896.5424636621,3695.77557046462
600,31446.1039719692,2971.30911914793,31894.8097667694,3691.43123827192
601,31206.2440687304,3102.74486965867,31893.6407050582,3687.01316008192
602,31352.9374616357,3106.73469270647,31890.6880227799,3683.27447200624
603,31477.1066965795,3442.43716787387,31887.2004291084,3679.89702827919
604,31936.4958559536,3171.92927837211,31883.7667402942,3676.39958729521
605,31921.8360120779,3191.68906002395,31879.4001265286,3673.95777682117
606,32119.1554205815,3245.21666593282,31874.2427289799,3671.26770704713
607,32145.5498042255,3173.86948545809,31867.9893154617,3669.27611285447
608,32236.6658787037,3295.24031229061,31861.8826225972,3667.18447847546
609,31967.7890057301,3319.46825352147,31855.5734472914,3665.26116259278
610,31389.3073401496,3542.76634735007,31849.133884511,3663.51701858115
611,30192.5257140882,4167.15186971486,31842.9258996406,3661.79709664187
612,30196.7791645003,4196.85602486596,31836.7321795815,3659.63596023595
613,30788.8020422791,4135.3076066634,31829.4872141592,3657.39054696153
614,30814.5314240316,4056.45170080226,31822.3282870577,3654.91902057874
615,30837.6143054131,3899.20005567887,31815.3845532453,3652.56961317132
616,31058.3758513467,3769.58130652066,31808.3823498338,3650.14102549636
617,30943.8337905536,3519.55050603125,31802.402186137,3647.56624458637
618,30555.048724251,3777.28271663208,31796.8874116835,3644.67134869307
619,30666.7801373259,3748.39941864818,31791.0968437836,3641.86194271976
620,30649.1465782366,3942.18800835992,31784.5232736901,3639.0058698108
621,30853.1732379989,3901.43879810519,31778.3215563854,3635.9235914793
622,31043.8134646628,3971.19941916391,31772.2106133446,3632.85502093921
623,31310.6492052349,3962.87512811667,31767.3224912706,3629.4846295748
624,31461.0313854877,3965.01702844345,31762.5833281091,3626.21097066164
625,31557.1179486767,4052.36033637445,31759.3433362719,3622.27040857879
626,31475.4506983451,4096.7067061584,31756.8487295385,3618.0212348004
627,31020.0560388113,4188.85890200792,31755.2231606407,3613.54520252412
628,31089.4339276319,4050.82515522338,31753.7773499923,3609.05075052419
629,31273.6436536095,4012.16510335314,31751.3815037947,3604.62703610452
630,31042.4653623496,3938.76330467122,31748.2185256437,3600.42433402694
