TimeIndex,Animal_1,Animal_2,Animal_3,Animal_4,Animal_5,Animal_6,Animal_7,Animal_8,Animal_9
11243,37697.7060150981,34988.508262376,32752.8009655971,27493.3190347444,20778.0338697721,18324.0520610392,24606.6322785335,32962.2440836016,39469.2497676592
11244,37421.7569409288,34988.508262376,32752.8009655971,27503.2362141604,21637.2932790878,18333.683449497,24624.668318846,32445.01364546,39504.4091685037
11245,37355.5988952218,34702.9570374387,32586.0046468152,27406.9270602603,21706.5206079413,18290.963250122,25071.7039116954,32222.8287990887,39471.111289849
11246,37376.6803320845,34192.5700426244,32628.8587635168,27514.1431537206,21706.5206079413,18544.7298501477,25104.2967136841,32446.7930410688,39527.9842632094
11247,37640.4646736032,34192.5700426244,32657.3665216505,27245.6457814329,21570.703853557,18585.7365170978,25055.6064138559,32403.1655534935,39759.4062597448
11248,37533.6028144321,34039.5860396424,32642.0633060589,27245.6457814329,NaN,18678.6036460646,24980.6276551713,32632.1874914049,39767.6864379975
11249,37533.6028144321,33904.0476000927,32579.6470828041,27138.0932579275,NaN,18674.1908396949,25112.3105333327,32885.1714336484,39446.6815291873
11250,36713.7610012758,33811.6909925024,32579.9706988983,27154.376448931,NaN,18642.7875870269,25019.3890972187,33023.7235974363,39581.9236678057
11251,37128.3278851357,33839.1090803213,32799.0187181486,27156.0897805112,NaN,18896.6498659659,24860.8415607621,33449.557707503,39629.4118221395
11252,36944.4664535127,33901.930127426,32903.2813366589,27107.4683615966,NaN,19011.3650227212,25003.2831923535,33463.8279942713,39621.7164371396
11253,36944.4664535127,33768.322870763,33405.3335213127,26908.3355258737,NaN,19209.9088359204,24916.1509830884,33369.9102952405,39477.0464987802
11254,36588.5675297797,33701.6854388887,33389.4646823179,26930.3571510369,NaN,19189.8536809687,25015.3330993589,33543.1338996547,39562.5017277839
11255,36379.608387291,33937.203623975,33784.3106424958,26720.6208183082,15478.248525178,19041.5263462805,24934.8489949042,33731.1327425795,39276.1794869719
11256,36312.7244656954,33813.1862079038,33921.2655434405,26806.1771337461,15295.4149279374,18653.4866218008,25009.8356656931,33525.2575134847,37675.6939169163
11257,36281.2412866045,33839.24911161,33932.4588803174,27022.9679473782,15160.1451803691,18696.9505739818,24938.6219223469,33509.483668085,36918.7408406286
11258,36359.3854749969,33755.9443212774,33986.6191829171,27038.372921444,15029.407275328,19728.4584221154,25071.6248816528,33258.1257326991,36964.4094358932
11259,36236.9930458234,33751.9717654322,33688.4267020403,27283.1316104673,15032.2747216533,20480.8319482539,25056.274881728,32918.6655164823,38168.7986417394
11260,36091.0515446345,33675.0179963756,33669.3516352634,27866.4713144629,15284.1496241921,20816.2855515441,25195.0204312118,33387.8792556848,39399.5537131865
11261,36110.3134885935,33450.7577735839,33834.0192855187,27863.4407569687,15518.1371049723,20916.8332383563,25063.0134442597,33374.4209950547,39448.0825383893
11262,35117.4635749086,34069.2161254627,33818.7717957708,27921.9484053055,15589.0533017455,21776.0553586715,25075.576084192,34007.2431862375,40522.09715049
11263,35028.2801420613,34299.2294415536,33897.0237462065,27839.9890280632,15589.0533017455,22335.0306198955,25018.1476945205,34343.7502731178,40768.9363391714
11264,34569.0621382618,34268.3118941921,33911.6085684391,27407.0126395877,15562.2923442919,22335.0306198955,25152.0188622736,34375.0598950972,40786.7945633887
11265,35093.7026910868,34369.9619784658,33975.7541585297,27411.9117208186,15462.5639256981,22445.1162014122,25279.6280018803,NaN,41630.4813921756
11266,35099.1029949558,34249.7285900053,33612.0706897105,27129.684808402,15459.5573943858,22261.2493189449,25742.0454810596,NaN,42302.116409997
11267,35696.0746304954,34229.8141252816,33591.7093212001,26135.6975815441,15448.8191276609,22169.3657045497,25742.0454810596,NaN,42835.6518507436
11268,35649.8742197617,34326.0231477743,33577.6921561545,25616.064572831,15571.035511087,22041.6185428465,25848.5979081724,NaN,42886.290039518
11269,35649.8742197617,34200.9868872255,33415.2069775896,21556.556421759,15354.6109388709,21511.2504070286,26221.4839314831,NaN,43230.8328253297
11270,35960.6095781526,34209.3432926169,33430.2206517476,20761.2992940309,15356.3928962029,21275.8049720083,26638.8514182133,NaN,43041.5131683256
11271,36226.7286407931,33976.2211687538,33327.2271609295,21399.5472367225,15527.5818330942,21169.0417575024,26633.9357238914,NaN,43276.4477180027
11272,36498.7472287726,33803.7262912718,33313.069132568,21461.3974404933,15425.2210121855,20914.1900314925,26444.9939440585,NaN,42670.2998116049
11273,36462.583106784,33591.1718296743,33312.8692197376,21723.9059583636,15425.2210121855,20710.3760050552,26309.2944942988,NaN,42444.1714732552
11274,36320.1443545541,33614.4937742592,33259.0657648205,21711.1382791173,15648.4560727534,20664.2123692107,26308.0251864685,NaN,42377.7442637328
11275,36187.7477244744,33126.3636235632,32973.5292904539,21602.6293537914,15915.3982154702,20413.1665915058,26338.346274035,NaN,42343.8318869218
11276,36102.4613058139,32734.9492434337,33083.5870383336,21396.791953571,15822.6902080758,20535.1493604167,26336.3045837298,NaN,41913.7048969743
11277,35702.9774152686,32658.3468901256,32638.8897323893,20156.0859401768,16665.1758851512,20558.0423356606,26091.5243470584,NaN,39994.979962952
11278,35578.3460117878,32539.4483961568,32715.7040642248,20146.7089184628,17191.7458402377,20619.4750265317,26091.5243470584,NaN,39942.0174219192
11279,35586.4541147344,32066.2613260313,32564.1759255353,17299.7189987392,17118.8267306454,20965.0707137653,25658.2818297505,NaN,35369.4043380559
11280,35640.6574756067,31035.199431551,32172.7878375081,17324.7904266091,17129.9049957548,21354.4780914075,25594.6295198472,NaN,34946.8638574307
11281,35759.1114098007,31047.1584741907,32374.2470970085,17321.7180495122,17027.9423025171,21346.0586948845,25646.2664875492,NaN,37651.0730872024
11282,35672.8357356275,31741.3219878105,32777.6489182362,17672.1463374024,16916.3086911702,21455.8293589738,25616.9217622471,NaN,37681.6346259704
11283,35537.9350183091,32440.7244489963,32978.7074882821,17821.5627724727,16901.584984837,21313.6765969338,25596.2714024772,NaN,37566.4493593006
11284,35359.2294996757,32481.3369132485,33181.1060993471,18175.3564765829,16849.8425753781,21216.962373212,25512.3674256091,NaN,34482.7165426145
11285,35315.901811248,32246.1301147298,33301.0870331943,18175.3564765829,16682.2298433552,21336.8463278788,25574.3523389496,NaN,34478.6844925906
11286,35315.901811248,32717.1056629312,33223.7856746954,18365.3371774064,16726.9086810305,21055.4478121314,25665.6743549479,NaN,34712.4227715494
11287,35201.683385486,33142.1731066807,33243.5844439978,18372.4517582628,16519.7404844101,20824.9965212981,25685.5361979964,NaN,35633.6887438289
11288,35180.6171213674,33137.802266365,33269.8983291746,18380.1592078395,16616.7569038805,20824.0770876629,25682.2449630695,NaN,35607.6825921742
11289,35570.1678840722,33560.2910198168,33210.3357697644,18555.2136448683,17001.0378480637,20965.6339717785,25870.6997241695,NaN,35685.0936894056
11290,35550.5379666465,33486.1963583127,33337.4601208562,18671.2246388792,16904.6812665317,20956.9731224506,26057.1179014382,35386.4171463209,36093.0866328778
11291,35546.6755292116,33522.7838912724,33337.4601208562,18725.5553852631,17087.7935284928,20990.9774192338,26067.6919090402,35343.6399490381,36076.9891051303
11292,35412.0426756169,33500.2014700484,33077.9438132661,18728.193990741,17189.6154102267,21071.8852357314,26598.2466951059,36387.4787449927,35960.8677758988
11293,35633.802364012,33271.1220736727,33031.3978512301,18628.6209138073,17185.5150116007,20992.5042860841,26739.0447951321,37003.0619158595,36426.8913148575
11294,35685.9155789274,33197.6807451597,33053.771892847,18844.9773211225,17187.5129413584,21054.2897524405,26812.1700147951,37003.1178808804,36175.7437093159
11295,34354.8790282194,33100.8605060766,33016.3739115977,18809.1550813285,17063.5384480613,20959.9965439336,26549.8757743386,36718.6240445646,36164.4013106574
11296,34354.8790282194,33166.9841556259,32636.2552553355,18986.0927755793,17059.3878497096,20908.8969950259,26360.117540989,36844.8276528419,36185.46072551
11297,34317.2326693735,33140.9698410801,32903.5846728685,19189.7570765816,17042.8180208443,20970.4799478114,26455.4877322053,36074.4921733538,36033.7444680179
11298,35132.5765085704,33002.6008941575,32931.9251014302,19199.9265361781,16978.5096630971,20824.6414509485,26439.1738077861,36105.7645175492,35978.2596196478
11299,34661.0249650194,32798.3485277615,32992.0309746431,19125.3170325105,16968.6603341175,21351.8728608127,25962.915883667,35513.2313522178,35840.0351422444
11300,34638.3091424005,32849.4822798902,32804.8652217075,19054.9965755999,16957.0055726614,21447.6260019473,26016.9297133009,35073.8893956962,35919.6490193713
11301,35848.6468009855,32844.6378482161,32600.0169972651,19070.555686117,17004.7826641149,21453.1446057238,25986.9580041983,35073.8954157956,35914.9959395777
11302,36204.5480911161,32731.6412686541,32644.5289127506,19070.555686117,17127.4994505322,22491.7053535357,25939.4510858085,35036.6761636336,35977.3535181924
11303,36204.5480911161,32762.1571466588,32461.8888207507,18986.2938785131,17138.6977131216,22890.4231347144,25896.1434655654,35118.8255335638,36214.863430631
11304,36177.0905598905,32795.9092470964,32465.8641859825,19021.5675274882,17655.3104282856,23192.3850554144,25896.0747354358,34907.5677220392,36992.8690100919
11305,36355.3752282168,32952.7096615839,32702.576599576,19127.6609344509,17655.1099885871,23167.4524499053,25925.9332170133,34998.8410788317,36990.539713234
11306,31757.5727382727,33141.9609840979,32998.710485284,22856.5148026116,19269.8464607274,21195.8698537125,28432.4137899646,34463.1831212425,38413.2427323848
11307,31754.0618096019,32753.0949241467,33250.7389417208,22559.3017260164,19270.0184841396,20484.4576589697,28624.5994613871,34369.8877997536,38448.553084671
11308,32207.7420602153,32773.7408842814,33260.5052403377,22559.1790693889,19183.6884568209,20482.9585931868,28634.9848712858,34262.427421491,38441.5630691093
11309,32582.5485595064,32651.3308377767,33395.0791707469,22372.0239499643,19165.6290279672,21146.3840285212,28652.7634615804,34247.812332597,38565.2150122208
11310,32594.6844182825,30554.5041022837,33176.8931944679,22235.5371439282,19168.9814008965,21998.858809074,28271.5333280802,34329.1512264969,38858.8150549677
11311,32867.2871948377,30592.0126641059,33235.7328693625,22115.3960954638,19253.5190846411,21971.8505622318,28212.5082215201,34634.1345567372,38827.0405160644
11312,33418.2557488071,29079.7107581793,33209.8482277882,22031.4963690868,19215.7954705267,23748.0305101732,28190.3531999896,34689.322708206,38717.158571781
11313,33682.9397997052,30657.743716928,33156.2533246675,22003.8932500285,19067.2823901483,24194.1601912218,25699.5802147051,34463.1465541483,38403.9782050576
11314,33718.6806325017,30736.2263788408,33062.6878015423,22008.3165576832,19012.7885701033,24183.7064139564,25994.1825482016,33331.3829116665,38445.9250644887
11315,33794.6002994721,31125.5358946976,33111.1092393684,21888.7229362562,19072.4602734682,24528.8124865676,25994.5688045481,33793.9243243211,37616.3966329998
11316,33793.4489163195,31388.8707248799,33026.351035264,22134.5931161993,19295.7627786644,24962.0096411131,26814.5123955948,33802.3042417154,37641.4809763469
11317,33905.9262073434,30821.0750600807,32794.5945582351,22104.7016735516,19299.2667410359,25037.7055160421,28083.840853489,34318.8221993645,37354.6844111588
11318,33815.6387450027,30864.9362227974,32806.3736443357,22088.513877814,19119.8152539952,25047.5623134175,28375.2674977605,34163.4950346903,37342.6112842855
11319,33588.5141065747,30680.3971269095,32820.3381629182,22028.2265394421,18574.6571550918,24867.0607194125,28321.8454879912,34201.0088573173,37281.2749434965
11320,33588.5141065747,30682.6993678717,32793.4817708459,21868.3727290867,18566.7173291811,24393.2544452035,28510.657672651,32985.9187859782,36920.2629803988
11321,33177.852843161,30685.6930528444,32620.3420083256,21879.0723219423,18401.3332692995,24412.2799009641,28434.6435088413,27857.4384291188,36966.9044549043
11322,33397.3563585036,30630.8374294584,32636.2615248081,21958.4150904972,18807.1014120414,24007.3326455102,28407.829705994,24489.1012298415,37072.5320998177
11323,33401.4048543082,30449.0242993081,32426.80522266,21914.7633565702,19858.8783193716,23533.0387320948,28301.4259063783,24452.8719225287,37004.8195359749
11324,33432.4182648406,30060.2544943903,32337.5020651233,22017.8773044682,19855.7691686628,23283.6593893389,28039.195134267,22493.9587239734,36939.896203378
11325,33411.0506378573,30060.2544943903,32341.8013274311,21900.7066993056,20611.941282669,23376.4187161875,28039.3588508202,22149.7799034374,36927.5547326601
11326,33233.4650550005,30427.6769030394,32645.9062764477,21837.47097672,20727.4378051842,23064.2448835866,27796.7562861355,22156.0656491676,36703.246266254
11327,33314.4016620632,31420.5482878726,32615.9504242614,19816.8268234727,20860.4733220453,21550.8591100446,27426.6968228759,22530.5681863489,36156.5090373488
11328,33231.3184790217,31465.2585108122,32753.3950979489,19816.8268234727,21053.0080504219,21559.6844468421,27140.6631021881,23789.4196699733,36159.1595100215
11329,33314.5649748178,32218.372915158,32889.304105572,18817.6186713919,20814.4461380848,21810.8118644429,27136.9215009446,23795.3821171652,35650.5918781279
11330,33316.2851651417,33009.1068060756,32819.5360668304,17171.5312967764,20817.6553387821,21990.4968239528,27033.7028031984,24093.6458614184,37080.0030834118
11331,33971.0997195501,33678.9906971243,33074.3717928874,17210.9682020705,20531.4112691463,21969.2986746362,27357.3426519798,24434.6290398133,38818.1281991525
11332,34403.9153800218,33678.928682805,33344.628108762,19619.8408471218,20412.5121736001,22313.2610739407,27348.7627585332,25058.1166816823,38830.6547069924
11333,34947.3451962986,33973.4510753343,33610.2423022611,20701.8804612415,20352.997042256,22588.5028395043,27266.0407881363,25074.7053569823,39315.4838728493
11334,34948.2362087436,33883.5167968869,33625.6015295166,20708.0785528664,20352.997042256,22601.5325295601,27194.1689750592,25415.5049841768,39325.6268198951
11335,35294.5367381466,33562.5199211675,33629.6870641978,21270.8759143222,20227.4599271523,22660.603918707,26808.6720938041,24850.9670192548,39436.636536137
11336,35155.2348827573,33216.0627296083,33767.8210935418,21905.9924039525,20005.9524048234,22335.5197987696,26696.9362330712,24750.4763128219,39503.3253002181
11337,35255.8107863969,33009.7156215838,33749.1368016303,22672.5803243213,20007.8149986753,21828.7676772167,26569.7432814163,24778.9058060093,38985.5956339928
11338,34775.6637580802,32960.3880224811,33489.0243861954,22676.443509846,18504.3139540835,21988.2607129107,26328.1275717028,25255.3033748579,39000.5244104196
11339,34741.4553653742,32925.8608293384,33487.8112047844,22747.692985702,16766.751736484,21820.9543117311,26319.141164658,25673.2762245396,38241.5173042864
11340,34705.1764576291,32724.5999884008,33114.2368688333,22617.161330236,16766.224246076,21601.5925432927,26446.8254673943,25756.7829869915,37965.1090792627
11341,34705.1764576291,32346.5813499412,33045.3583445443,22617.161330236,16382.6309190577,21616.0480136044,26482.3340880929,25875.8558583404,37855.9709810031
11342,34411.6107980412,32336.3445856154,33024.5047606426,22426.2227058992,17617.3436452411,21563.5444800662,26474.7957150753,25847.4496094658,37892.6700561178
11343,34285.3810001843,31234.1635662225,32883.0004044177,22154.0435392561,18106.334272336,21561.6537669873,26397.2241984437,25836.482840918,37921.3326255445
11344,34265.6375111647,32102.707663646,32633.8762966247,21860.0731681634,18104.5198786423,21150.2258709687,26418.8411156881,25509.9060357904,37811.7141175379
